hand_type,palm_position_x,palm_position_y,palm_position_z,palm_velocity_x,palm_velocity_y,palm_velocity_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,palm_orientation_x,palm_orientation_y,palm_orientation_z,palm_orientation_w,palm_grab_strength,palm_pinch_strength,thumb_metacarpal_prev_joint_x,thumb_metacarpal_prev_joint_y,thumb_metacarpal_prev_joint_z,thumb_metacarpal_next_joint_x,thumb_metacarpal_next_joint_y,thumb_metacarpal_next_joint_z,thumb_metacarpal_rotation_x,thumb_metacarpal_rotation_y,thumb_metacarpal_rotation_z,thumb_metacarpal_rotation_w,thumb_proximal_prev_joint_x,thumb_proximal_prev_joint_y,thumb_proximal_prev_joint_z,thumb_proximal_next_joint_x,thumb_proximal_next_joint_y,thumb_proximal_next_joint_z,thumb_proximal_rotation_x,thumb_proximal_rotation_y,thumb_proximal_rotation_z,thumb_proximal_rotation_w,thumb_middle_prev_joint_x,thumb_middle_prev_joint_y,thumb_middle_prev_joint_z,thumb_middle_next_joint_x,thumb_middle_next_joint_y,thumb_middle_next_joint_z,thumb_middle_rotation_x,thumb_middle_rotation_y,thumb_middle_rotation_z,thumb_middle_rotation_w,thumb_distal_prev_joint_x,thumb_distal_prev_joint_y,thumb_distal_prev_joint_z,thumb_distal_next_joint_x,thumb_distal_next_joint_y,thumb_distal_next_joint_z,thumb_distal_rotation_x,thumb_distal_rotation_y,thumb_distal_rotation_z,thumb_distal_rotation_w,index_metacarpal_prev_joint_x,index_metacarpal_prev_joint_y,index_metacarpal_prev_joint_z,index_metacarpal_next_joint_x,index_metacarpal_next_joint_y,index_metacarpal_next_joint_z,index_metacarpal_rotation_x,index_metacarpal_rotation_y,index_metacarpal_rotation_z,index_metacarpal_rotation_w,index_proximal_prev_joint_x,index_proximal_prev_joint_y,index_proximal_prev_joint_z,index_proximal_next_joint_x,index_proximal_next_joint_y,index_proximal_next_joint_z,index_proximal_rotation_x,index_proximal_rotation_y,index_proximal_rotation_z,index_proximal_rotation_w,index_middle_prev_joint_x,index_middle_prev_joint_y,index_middle_prev_joint_z,index_middle_next_joint_x,index_middle_next_joint_y,index_middle_next_joint_z,index_middle_rotation_x,index_middle_rotation_y,index_middle_rotation_z,index_middle_rotation_w,index_distal_prev_joint_x,index_distal_prev_joint_y,index_distal_prev_joint_z,index_distal_next_joint_x,index_distal_next_joint_y,index_distal_next_joint_z,index_distal_rotation_x,index_distal_rotation_y,index_distal_rotation_z,index_distal_rotation_w,middle_metacarpal_prev_joint_x,middle_metacarpal_prev_joint_y,middle_metacarpal_prev_joint_z,middle_metacarpal_next_joint_x,middle_metacarpal_next_joint_y,middle_metacarpal_next_joint_z,middle_metacarpal_rotation_x,middle_metacarpal_rotation_y,middle_metacarpal_rotation_z,middle_metacarpal_rotation_w,middle_proximal_prev_joint_x,middle_proximal_prev_joint_y,middle_proximal_prev_joint_z,middle_proximal_next_joint_x,middle_proximal_next_joint_y,middle_proximal_next_joint_z,middle_proximal_rotation_x,middle_proximal_rotation_y,middle_proximal_rotation_z,middle_proximal_rotation_w,middle_middle_prev_joint_x,middle_middle_prev_joint_y,middle_middle_prev_joint_z,middle_middle_next_joint_x,middle_middle_next_joint_y,middle_middle_next_joint_z,middle_middle_rotation_x,middle_middle_rotation_y,middle_middle_rotation_z,middle_middle_rotation_w,middle_distal_prev_joint_x,middle_distal_prev_joint_y,middle_distal_prev_joint_z,middle_distal_next_joint_x,middle_distal_next_joint_y,middle_distal_next_joint_z,middle_distal_rotation_x,middle_distal_rotation_y,middle_distal_rotation_z,middle_distal_rotation_w,ring_metacarpal_prev_joint_x,ring_metacarpal_prev_joint_y,ring_metacarpal_prev_joint_z,ring_metacarpal_next_joint_x,ring_metacarpal_next_joint_y,ring_metacarpal_next_joint_z,ring_metacarpal_rotation_x,ring_metacarpal_rotation_y,ring_metacarpal_rotation_z,ring_metacarpal_rotation_w,ring_proximal_prev_joint_x,ring_proximal_prev_joint_y,ring_proximal_prev_joint_z,ring_proximal_next_joint_x,ring_proximal_next_joint_y,ring_proximal_next_joint_z,ring_proximal_rotation_x,ring_proximal_rotation_y,ring_proximal_rotation_z,ring_proximal_rotation_w,ring_middle_prev_joint_x,ring_middle_prev_joint_y,ring_middle_prev_joint_z,ring_middle_next_joint_x,ring_middle_next_joint_y,ring_middle_next_joint_z,ring_middle_rotation_x,ring_middle_rotation_y,ring_middle_rotation_z,ring_middle_rotation_w,ring_distal_prev_joint_x,ring_distal_prev_joint_y,ring_distal_prev_joint_z,ring_distal_next_joint_x,ring_distal_next_joint_y,ring_distal_next_joint_z,ring_distal_rotation_x,ring_distal_rotation_y,ring_distal_rotation_z,ring_distal_rotation_w,pinky_metacarpal_prev_joint_x,pinky_metacarpal_prev_joint_y,pinky_metacarpal_prev_joint_z,pinky_metacarpal_next_joint_x,pinky_metacarpal_next_joint_y,pinky_metacarpal_next_joint_z,pinky_metacarpal_rotation_x,pinky_metacarpal_rotation_y,pinky_metacarpal_rotation_z,pinky_metacarpal_rotation_w,pinky_proximal_prev_joint_x,pinky_proximal_prev_joint_y,pinky_proximal_prev_joint_z,pinky_proximal_next_joint_x,pinky_proximal_next_joint_y,pinky_proximal_next_joint_z,pinky_proximal_rotation_x,pinky_proximal_rotation_y,pinky_proximal_rotation_z,pinky_proximal_rotation_w,pinky_middle_prev_joint_x,pinky_middle_prev_joint_y,pinky_middle_prev_joint_z,pinky_middle_next_joint_x,pinky_middle_next_joint_y,pinky_middle_next_joint_z,pinky_middle_rotation_x,pinky_middle_rotation_y,pinky_middle_rotation_z,pinky_middle_rotation_w,pinky_distal_prev_joint_x,pinky_distal_prev_joint_y,pinky_distal_prev_joint_z,pinky_distal_next_joint_x,pinky_distal_next_joint_y,pinky_distal_next_joint_z,pinky_distal_rotation_x,pinky_distal_rotation_y,pinky_distal_rotation_z,pinky_distal_rotation_w
right,0.06882324,0.3360889,0.1472937,-0.0112755,0.001331328,-0.1001945,-0.7581866,-0.2546071,-0.6002735,-0.6473839,0.1841485,0.7395833,0.1445452,-0.3306283,-0.59313,0.7197142,0,0,0.0962852,0.3417017,0.1085126,0.0962852,0.3417017,0.1085126,-0.2472108,-0.4154187,-0.1894013,0.8546585,0.0962852,0.3417017,0.1085126,0.07454833,0.3748641,0.117899,-0.4001236,-0.474049,-0.2239472,0.7516823,0.07454833,0.3748641,0.117899,0.06195205,0.3925881,0.1239918,-0.3787579,-0.470784,-0.2167072,0.7667743,0.06195205,0.3925881,0.1239918,0.05211049,0.4020532,0.1297296,-0.2907133,-0.4709387,-0.1759462,0.8140918,0.1030715,0.3407758,0.1214868,0.05605629,0.3593822,0.1576204,0.1450668,-0.4338723,-0.5725151,0.6803947,0.05605629,0.3593822,0.1576204,0.03074562,0.3586294,0.1701735,0.3114116,-0.4253753,-0.481353,0.7002699,0.03074562,0.3586294,0.1701735,0.01175677,0.3550007,0.1722026,0.4482742,-0.4968475,-0.385379,0.6353548,0.01175677,0.3550007,0.1722026,-0.003371961,0.3512675,0.1703767,0.5149465,-0.5413141,-0.3294123,0.5773185,0.1027873,0.3343346,0.1272394,0.05830836,0.3444884,0.1645483,0.216893,-0.3693727,-0.619493,0.6578371,0.05830836,0.3444884,0.1645483,0.03057709,0.342222,0.1811799,0.3443894,-0.3533532,-0.5543281,0.670267,0.03057709,0.342222,0.1811799,0.007025809,0.3385817,0.182095,0.5065116,-0.4735615,-0.4449877,0.5667198,0.007025809,0.3385817,0.182095,-0.007539168,0.3357578,0.1773968,-0.5983548,0.5412214,0.3547114,-0.472473,0.1008079,0.3234715,0.1303625,0.06173469,0.3249422,0.1660145,0.2670652,-0.3029734,-0.630308,0.6630197,0.06173469,0.3249422,0.1660145,0.03650571,0.3234659,0.1819904,0.3460682,-0.3362537,-0.5914567,0.6460258,0.03650571,0.3234659,0.1819904,0.01914033,0.3221535,0.1830559,0.4967191,-0.4719467,-0.48873,0.5400735,0.01914033,0.3221535,0.1830559,0.006479063,0.3209717,0.1792085,-0.5864159,0.5485547,0.3955232,-0.4458313,0.09910017,0.3129605,0.1261353,0.0657158,0.3082402,0.1616666,0.302474,-0.2140424,-0.6756037,0.6373814,0.0657158,0.3082402,0.1616666,0.05041258,0.3053268,0.1772479,0.3211217,-0.2080671,-0.6677288,0.6385352,0.05041258,0.3053268,0.1772479,0.03454426,0.3034145,0.1827099,0.4708252,-0.3415194,-0.596584,0.5529699,0.03454426,0.3034145,0.1827099,0.0228492,0.3021473,0.1820775,-0.5846173,0.430191,0.5068906,-0.464995
right,0.06864963,0.3362153,0.1462958,-0.02031244,0.01478781,-0.1167602,-0.7579432,-0.254886,-0.6004626,-0.6476782,0.1844253,0.7392566,0.1445191,-0.3308866,-0.5930188,0.7196923,0,0,0.09612324,0.3418169,0.1075204,0.09612324,0.3418169,0.1075204,-0.2473411,-0.4156285,-0.1893457,0.8545312,0.09612324,0.3418169,0.1075204,0.07441559,0.3750058,0.1168305,-0.4008691,-0.4743727,-0.2240842,0.7510398,0.07441559,0.3750058,0.1168305,0.06183965,0.3927525,0.1228861,-0.3795738,-0.4709773,-0.2169631,0.7661796,0.06183965,0.3927525,0.1228861,0.05203019,0.4022275,0.1286063,-0.29156,-0.4707477,-0.1764559,0.8137891,0.1029071,0.3408938,0.1205,0.05587975,0.3595119,0.1566057,0.145047,-0.4341187,-0.5723834,0.6803525,0.05587975,0.3595119,0.1566057,0.03058011,0.3587757,0.1691628,0.3110694,-0.4254627,-0.4814096,0.70033,0.03058011,0.3587757,0.1691628,0.01159077,0.3551411,0.1711834,0.4483708,-0.496983,-0.3850976,0.6353514,0.01159077,0.3551411,0.1711834,-0.003539264,0.3513998,0.1693444,0.5151582,-0.5414808,-0.329012,0.5772015,0.1026209,0.3344538,0.1262567,0.05812961,0.3446206,0.1635421,0.2168856,-0.3696229,-0.619361,0.6578232,0.05812961,0.3446206,0.1635421,0.03041234,0.3423482,0.1801852,0.344253,-0.353172,-0.5542803,0.670472,0.03041234,0.3423482,0.1801852,0.006853201,0.3386932,0.1810868,0.5067881,-0.4735722,-0.4446922,0.5666958,0.006853201,0.3386932,0.1810868,-0.007715196,0.3358562,0.1763631,-0.5988613,0.5412964,0.354141,-0.4721733,0.1006392,0.3235913,0.1293868,0.06155433,0.3250749,0.1650211,0.2670574,-0.3032258,-0.6301798,0.6630293,0.06155433,0.3250749,0.1650211,0.03634175,0.3235546,0.1809986,0.3463983,-0.33573,-0.5911677,0.6463856,0.03634175,0.3235546,0.1809986,0.01898908,0.3222093,0.1820465,0.4976187,-0.4715157,-0.4881929,0.5401076,0.01898908,0.3222093,0.1820465,0.006340399,0.3210154,0.17817,-0.5874469,0.5484734,0.3948579,-0.4451633,0.09893082,0.3130791,0.1251579,0.06553479,0.3083723,0.1606763,0.3024783,-0.2142984,-0.6754875,0.6374164,0.06553479,0.3083723,0.1606763,0.05026094,0.3054313,0.176263,0.3210966,-0.2073095,-0.6675593,0.6389713,0.05026094,0.3054313,0.176263,0.03442833,0.3034914,0.1817427,0.4708119,-0.3404245,-0.5966603,0.5535738,0.03442833,0.3034914,0.1817427,0.02275139,0.3022088,0.1811382,-0.584493,0.4290228,0.5073827,-0.4656931
right,0.06864963,0.3362153,0.1462958,-0.02031244,0.01478781,-0.1167602,-0.7579432,-0.254886,-0.6004626,-0.6476782,0.1844253,0.7392566,0.1445191,-0.3308866,-0.5930188,0.7196923,0,0,0.09612324,0.3418169,0.1075204,0.09612324,0.3418169,0.1075204,-0.2473411,-0.4156285,-0.1893457,0.8545312,0.09612324,0.3418169,0.1075204,0.07441559,0.3750058,0.1168305,-0.4008691,-0.4743727,-0.2240842,0.7510398,0.07441559,0.3750058,0.1168305,0.06183965,0.3927525,0.1228861,-0.3795738,-0.4709773,-0.2169631,0.7661796,0.06183965,0.3927525,0.1228861,0.05203019,0.4022275,0.1286063,-0.29156,-0.4707477,-0.1764559,0.8137891,0.1029071,0.3408938,0.1205,0.05587975,0.3595119,0.1566057,0.145047,-0.4341187,-0.5723834,0.6803525,0.05587975,0.3595119,0.1566057,0.03058011,0.3587757,0.1691628,0.3110694,-0.4254627,-0.4814096,0.70033,0.03058011,0.3587757,0.1691628,0.01159077,0.3551411,0.1711834,0.4483708,-0.496983,-0.3850976,0.6353514,0.01159077,0.3551411,0.1711834,-0.003539264,0.3513998,0.1693444,0.5151582,-0.5414808,-0.329012,0.5772015,0.1026209,0.3344538,0.1262567,0.05812961,0.3446206,0.1635421,0.2168856,-0.3696229,-0.619361,0.6578232,0.05812961,0.3446206,0.1635421,0.03041234,0.3423482,0.1801852,0.344253,-0.353172,-0.5542803,0.670472,0.03041234,0.3423482,0.1801852,0.006853201,0.3386932,0.1810868,0.5067881,-0.4735722,-0.4446922,0.5666958,0.006853201,0.3386932,0.1810868,-0.007715196,0.3358562,0.1763631,-0.5988613,0.5412964,0.354141,-0.4721733,0.1006392,0.3235913,0.1293868,0.06155433,0.3250749,0.1650211,0.2670574,-0.3032258,-0.6301798,0.6630293,0.06155433,0.3250749,0.1650211,0.03634175,0.3235546,0.1809986,0.3463983,-0.33573,-0.5911677,0.6463856,0.03634175,0.3235546,0.1809986,0.01898908,0.3222093,0.1820465,0.4976187,-0.4715157,-0.4881929,0.5401076,0.01898908,0.3222093,0.1820465,0.006340399,0.3210154,0.17817,-0.5874469,0.5484734,0.3948579,-0.4451633,0.09893082,0.3130791,0.1251579,0.06553479,0.3083723,0.1606763,0.3024783,-0.2142984,-0.6754875,0.6374164,0.06553479,0.3083723,0.1606763,0.05026094,0.3054313,0.176263,0.3210966,-0.2073095,-0.6675593,0.6389713,0.05026094,0.3054313,0.176263,0.03442833,0.3034914,0.1817427,0.4708119,-0.3404245,-0.5966603,0.5535738,0.03442833,0.3034914,0.1817427,0.02275139,0.3022088,0.1811382,-0.584493,0.4290228,0.5073827,-0.4656931
right,0.06864963,0.3362153,0.1462958,-0.02031244,0.01478781,-0.1167602,-0.7579432,-0.254886,-0.6004626,-0.6476782,0.1844253,0.7392566,0.1445191,-0.3308866,-0.5930188,0.7196923,0,0,0.09612324,0.3418169,0.1075204,0.09612324,0.3418169,0.1075204,-0.2473411,-0.4156285,-0.1893457,0.8545312,0.09612324,0.3418169,0.1075204,0.07441559,0.3750058,0.1168305,-0.4008691,-0.4743727,-0.2240842,0.7510398,0.07441559,0.3750058,0.1168305,0.06183965,0.3927525,0.1228861,-0.3795738,-0.4709773,-0.2169631,0.7661796,0.06183965,0.3927525,0.1228861,0.05203019,0.4022275,0.1286063,-0.29156,-0.4707477,-0.1764559,0.8137891,0.1029071,0.3408938,0.1205,0.05587975,0.3595119,0.1566057,0.145047,-0.4341187,-0.5723834,0.6803525,0.05587975,0.3595119,0.1566057,0.03058011,0.3587757,0.1691628,0.3110694,-0.4254627,-0.4814096,0.70033,0.03058011,0.3587757,0.1691628,0.01159077,0.3551411,0.1711834,0.4483708,-0.496983,-0.3850976,0.6353514,0.01159077,0.3551411,0.1711834,-0.003539264,0.3513998,0.1693444,0.5151582,-0.5414808,-0.329012,0.5772015,0.1026209,0.3344538,0.1262567,0.05812961,0.3446206,0.1635421,0.2168856,-0.3696229,-0.619361,0.6578232,0.05812961,0.3446206,0.1635421,0.03041234,0.3423482,0.1801852,0.344253,-0.353172,-0.5542803,0.670472,0.03041234,0.3423482,0.1801852,0.006853201,0.3386932,0.1810868,0.5067881,-0.4735722,-0.4446922,0.5666958,0.006853201,0.3386932,0.1810868,-0.007715196,0.3358562,0.1763631,-0.5988613,0.5412964,0.354141,-0.4721733,0.1006392,0.3235913,0.1293868,0.06155433,0.3250749,0.1650211,0.2670574,-0.3032258,-0.6301798,0.6630293,0.06155433,0.3250749,0.1650211,0.03634175,0.3235546,0.1809986,0.3463983,-0.33573,-0.5911677,0.6463856,0.03634175,0.3235546,0.1809986,0.01898908,0.3222093,0.1820465,0.4976187,-0.4715157,-0.4881929,0.5401076,0.01898908,0.3222093,0.1820465,0.006340399,0.3210154,0.17817,-0.5874469,0.5484734,0.3948579,-0.4451633,0.09893082,0.3130791,0.1251579,0.06553479,0.3083723,0.1606763,0.3024783,-0.2142984,-0.6754875,0.6374164,0.06553479,0.3083723,0.1606763,0.05026094,0.3054313,0.176263,0.3210966,-0.2073095,-0.6675593,0.6389713,0.05026094,0.3054313,0.176263,0.03442833,0.3034914,0.1817427,0.4708119,-0.3404245,-0.5966603,0.5535738,0.03442833,0.3034914,0.1817427,0.02275139,0.3022088,0.1811382,-0.584493,0.4290228,0.5073827,-0.4656931
right,0.06845028,0.3364384,0.1452733,-0.02284774,0.02557724,-0.117187,-0.7572861,-0.2550326,-0.6012288,-0.6484427,0.184073,0.7386739,0.1449219,-0.3311505,-0.5928586,0.7196218,0,0,0.09596184,0.342062,0.106518,0.09596184,0.342062,0.106518,-0.2471036,-0.4160591,-0.1893569,0.8543879,0.09596184,0.342062,0.106518,0.07423303,0.3752733,0.1157283,-0.4012488,-0.4753624,-0.2241744,0.7501838,0.07423303,0.3752733,0.1157283,0.06164815,0.3930113,0.1217473,-0.3795861,-0.4717544,-0.2170087,0.7656823,0.06164815,0.3930113,0.1217473,0.05184054,0.4024667,0.1274486,-0.2912897,-0.4712999,-0.1764069,0.8135769,0.1027302,0.3411325,0.1195104,0.05566323,0.3597279,0.1555741,0.1454538,-0.4343657,-0.572239,0.6802295,0.05566323,0.3597279,0.1555741,0.03036571,0.3590024,0.1681066,0.3111147,-0.4258196,-0.4813639,0.7001243,0.03036571,0.3590024,0.1681066,0.01137585,0.3553679,0.1700798,0.4488813,-0.4977365,-0.3845653,0.6347232,0.01137585,0.3553679,0.1700798,-0.003752649,0.3516254,0.1681833,0.5158764,-0.5424694,-0.3281569,0.5761178,0.1024421,0.3346903,0.1252679,0.05791289,0.3448351,0.162512,0.2173018,-0.3698429,-0.6191806,0.6577322,0.05791289,0.3448351,0.162512,0.03020953,0.3425452,0.1791562,0.344378,-0.352914,-0.5542313,0.6705842,0.03020953,0.3425452,0.1791562,0.006647133,0.3388678,0.1800073,0.5076609,-0.4737568,-0.4441033,0.5662218,0.006647133,0.3388678,0.1800073,-0.007917859,0.3360249,0.1752145,-0.6000124,0.5419002,0.35309,-0.4708043,0.1004593,0.3238265,0.1283973,0.06134091,0.3252904,0.1639939,0.267468,-0.3034388,-0.6299686,0.6629671,0.06134091,0.3252904,0.1639939,0.03614407,0.323725,0.1799598,0.3469076,-0.335264,-0.5908975,0.6466013,0.03614407,0.323725,0.1799598,0.01880196,0.3223692,0.180964,0.4985762,-0.4718107,-0.4876237,0.5394809,0.01880196,0.3223692,0.180964,0.006166086,0.3211775,0.1770395,-0.5884256,0.5490548,0.3940275,-0.4438879,0.09875537,0.3133168,0.1241607,0.06532785,0.3085923,0.1596458,0.3028932,-0.2144891,-0.6752557,0.6374009,0.06532785,0.3085923,0.1596458,0.0500822,0.305637,0.1752468,0.3208065,-0.2066827,-0.6675554,0.6393241,0.0500822,0.305637,0.1752468,0.03427852,0.303692,0.1807473,0.4703743,-0.3398389,-0.596936,0.5540082,0.03427852,0.303692,0.1807473,0.02261658,0.3024055,0.1801785,-0.5838103,0.4282286,0.5081033,-0.4664942
right,0.06845028,0.3364384,0.1452733,-0.02284774,0.02557724,-0.117187,-0.7572861,-0.2550326,-0.6012288,-0.6484427,0.184073,0.7386739,0.1449219,-0.3311505,-0.5928586,0.7196218,0,0,0.09596184,0.342062,0.106518,0.09596184,0.342062,0.106518,-0.2471036,-0.4160591,-0.1893569,0.8543879,0.09596184,0.342062,0.106518,0.07423303,0.3752733,0.1157283,-0.4012488,-0.4753624,-0.2241744,0.7501838,0.07423303,0.3752733,0.1157283,0.06164815,0.3930113,0.1217473,-0.3795861,-0.4717544,-0.2170087,0.7656823,0.06164815,0.3930113,0.1217473,0.05184054,0.4024667,0.1274486,-0.2912897,-0.4712999,-0.1764069,0.8135769,0.1027302,0.3411325,0.1195104,0.05566323,0.3597279,0.1555741,0.1454538,-0.4343657,-0.572239,0.6802295,0.05566323,0.3597279,0.1555741,0.03036571,0.3590024,0.1681066,0.3111147,-0.4258196,-0.4813639,0.7001243,0.03036571,0.3590024,0.1681066,0.01137585,0.3553679,0.1700798,0.4488813,-0.4977365,-0.3845653,0.6347232,0.01137585,0.3553679,0.1700798,-0.003752649,0.3516254,0.1681833,0.5158764,-0.5424694,-0.3281569,0.5761178,0.1024421,0.3346903,0.1252679,0.05791289,0.3448351,0.162512,0.2173018,-0.3698429,-0.6191806,0.6577322,0.05791289,0.3448351,0.162512,0.03020953,0.3425452,0.1791562,0.344378,-0.352914,-0.5542313,0.6705842,0.03020953,0.3425452,0.1791562,0.006647133,0.3388678,0.1800073,0.5076609,-0.4737568,-0.4441033,0.5662218,0.006647133,0.3388678,0.1800073,-0.007917859,0.3360249,0.1752145,-0.6000124,0.5419002,0.35309,-0.4708043,0.1004593,0.3238265,0.1283973,0.06134091,0.3252904,0.1639939,0.267468,-0.3034388,-0.6299686,0.6629671,0.06134091,0.3252904,0.1639939,0.03614407,0.323725,0.1799598,0.3469076,-0.335264,-0.5908975,0.6466013,0.03614407,0.323725,0.1799598,0.01880196,0.3223692,0.180964,0.4985762,-0.4718107,-0.4876237,0.5394809,0.01880196,0.3223692,0.180964,0.006166086,0.3211775,0.1770395,-0.5884256,0.5490548,0.3940275,-0.4438879,0.09875537,0.3133168,0.1241607,0.06532785,0.3085923,0.1596458,0.3028932,-0.2144891,-0.6752557,0.6374009,0.06532785,0.3085923,0.1596458,0.0500822,0.305637,0.1752468,0.3208065,-0.2066827,-0.6675554,0.6393241,0.0500822,0.305637,0.1752468,0.03427852,0.303692,0.1807473,0.4703743,-0.3398389,-0.596936,0.5540082,0.03427852,0.303692,0.1807473,0.02261658,0.3024055,0.1801785,-0.5838103,0.4282286,0.5081033,-0.4664942
right,0.06833056,0.3366338,0.1439099,-0.01383567,0.02258092,-0.1575627,-0.7568253,-0.2555642,-0.6015833,-0.6489706,0.1842618,0.7381631,0.1449758,-0.3315124,-0.5926212,0.71964,0,0,0.09586911,0.3422407,0.105166,0.09586911,0.3422407,0.105166,-0.2472012,-0.4164181,-0.1892036,0.8542187,0.09586911,0.3422407,0.105166,0.0741588,0.3755196,0.1142612,-0.4023623,-0.4759634,-0.2243398,0.7491562,0.0741588,0.3755196,0.1142612,0.06156544,0.3932625,0.1202419,-0.3799485,-0.4723525,-0.216838,0.765182,0.06156544,0.3932625,0.1202419,0.05176424,0.402681,0.12593,-0.2908092,-0.4716109,-0.1759215,0.8136737,0.1026295,0.3413214,0.1181671,0.05553042,0.3599229,0.1541937,0.1455264,-0.4347096,-0.5719807,0.6802115,0.05553042,0.3599229,0.1541937,0.03024738,0.3592063,0.1667411,0.3107464,-0.4257199,-0.4813877,0.7003322,0.03024738,0.3592063,0.1667411,0.01126687,0.3555713,0.1687193,0.448745,-0.4977061,-0.3844676,0.6349026,0.01126687,0.3555713,0.1687193,-0.003846824,0.3518266,0.1668312,0.5157872,-0.5423604,-0.3280306,0.576372,0.1023386,0.3348839,0.123927,0.05777916,0.3450356,0.1611401,0.2173857,-0.370181,-0.6189191,0.6577603,0.05777916,0.3450356,0.1611401,0.03009087,0.3427399,0.1777935,0.3442138,-0.3527848,-0.5541024,0.670843,0.03009087,0.3427399,0.1777935,0.006529153,0.3390394,0.1786328,0.5079872,-0.4736713,-0.4436806,0.5663322,0.006529153,0.3390394,0.1786328,-0.008027397,0.3361854,0.1738306,-0.600351,0.541829,0.3526878,-0.4707561,0.1003559,0.3240226,0.1270611,0.06121128,0.3254935,0.1626346,0.2675443,-0.303774,-0.6297073,0.663031,0.06121128,0.3254935,0.1626346,0.03600989,0.3238759,0.1785889,0.3475048,-0.334942,-0.5903631,0.6469356,0.03600989,0.3238759,0.1785889,0.01867911,0.3224781,0.1795475,0.5000139,-0.4716576,-0.4865639,0.5392409,0.01867911,0.3224781,0.1795475,0.006060206,0.3212683,0.1755776,-0.589852,0.5490904,0.3929,-0.4429491,0.0986564,0.3135121,0.122823,0.06520498,0.3087957,0.1582917,0.3029775,-0.2148226,-0.6750096,0.6375092,0.06520498,0.3087957,0.1582917,0.04999198,0.3058783,0.1739044,0.3197524,-0.2069177,-0.6677668,0.6395553,0.04999198,0.3058783,0.1739044,0.03422906,0.3039765,0.1794233,0.4689315,-0.3404982,-0.5973522,0.5543776,0.03422906,0.3039765,0.1794233,0.02260501,0.3027338,0.1788817,-0.5819485,0.4295068,0.5088704,-0.4668092
right,0.06833056,0.3366338,0.1439099,-0.01383567,0.02258092,-0.1575627,-0.7568253,-0.2555642,-0.6015833,-0.6489706,0.1842618,0.7381631,0.1449758,-0.3315124,-0.5926212,0.71964,0,0,0.09586911,0.3422407,0.105166,0.09586911,0.3422407,0.105166,-0.2472012,-0.4164181,-0.1892036,0.8542187,0.09586911,0.3422407,0.105166,0.0741588,0.3755196,0.1142612,-0.4023623,-0.4759634,-0.2243398,0.7491562,0.0741588,0.3755196,0.1142612,0.06156544,0.3932625,0.1202419,-0.3799485,-0.4723525,-0.216838,0.765182,0.06156544,0.3932625,0.1202419,0.05176424,0.402681,0.12593,-0.2908092,-0.4716109,-0.1759215,0.8136737,0.1026295,0.3413214,0.1181671,0.05553042,0.3599229,0.1541937,0.1455264,-0.4347096,-0.5719807,0.6802115,0.05553042,0.3599229,0.1541937,0.03024738,0.3592063,0.1667411,0.3107464,-0.4257199,-0.4813877,0.7003322,0.03024738,0.3592063,0.1667411,0.01126687,0.3555713,0.1687193,0.448745,-0.4977061,-0.3844676,0.6349026,0.01126687,0.3555713,0.1687193,-0.003846824,0.3518266,0.1668312,0.5157872,-0.5423604,-0.3280306,0.576372,0.1023386,0.3348839,0.123927,0.05777916,0.3450356,0.1611401,0.2173857,-0.370181,-0.6189191,0.6577603,0.05777916,0.3450356,0.1611401,0.03009087,0.3427399,0.1777935,0.3442138,-0.3527848,-0.5541024,0.670843,0.03009087,0.3427399,0.1777935,0.006529153,0.3390394,0.1786328,0.5079872,-0.4736713,-0.4436806,0.5663322,0.006529153,0.3390394,0.1786328,-0.008027397,0.3361854,0.1738306,-0.600351,0.541829,0.3526878,-0.4707561,0.1003559,0.3240226,0.1270611,0.06121128,0.3254935,0.1626346,0.2675443,-0.303774,-0.6297073,0.663031,0.06121128,0.3254935,0.1626346,0.03600989,0.3238759,0.1785889,0.3475048,-0.334942,-0.5903631,0.6469356,0.03600989,0.3238759,0.1785889,0.01867911,0.3224781,0.1795475,0.5000139,-0.4716576,-0.4865639,0.5392409,0.01867911,0.3224781,0.1795475,0.006060206,0.3212683,0.1755776,-0.589852,0.5490904,0.3929,-0.4429491,0.0986564,0.3135121,0.122823,0.06520498,0.3087957,0.1582917,0.3029775,-0.2148226,-0.6750096,0.6375092,0.06520498,0.3087957,0.1582917,0.04999198,0.3058783,0.1739044,0.3197524,-0.2069177,-0.6677668,0.6395553,0.04999198,0.3058783,0.1739044,0.03422906,0.3039765,0.1794233,0.4689315,-0.3404982,-0.5973522,0.5543776,0.03422906,0.3039765,0.1794233,0.02260501,0.3027338,0.1788817,-0.5819485,0.4295068,0.5088704,-0.4668092
